VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2013,2013,1.24,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2014,2014,1.22,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2015,2015,1.24,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2016,2016,1.26,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2017,2017,1.22,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2018,2018,1.21,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2019,2019,1.23,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2020,2020,1.33,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2021,2021,1.21,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CAN,Canada,2022,2022,1.14,D; P,Difference in methodology; Provisional value
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2010,2010,49582.46,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2011,2011,51137.96,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2012,2012,51537.81,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2013,2013,51545.92,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2014,2014,52238.43,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2015,2015,51647.57,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2016,2016,54253.77,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2017,2017,54940.64,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2018,2018,56538.26,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2019,2019,56848.62,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2020,2020,58592.2,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2021,2021,59938.97,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CAN,Canada,2022,2022,62444.9,D; P,Difference in methodology; Provisional value
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2010,2010,62370.83,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2011,2011,66404.32,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2012,2012,66225.05,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2013,2013,65202.98,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2014,2014,62004.24,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2015,2015,54131.03,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2016,2016,53235.67,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2017,2017,54962.65,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2018,2018,56157.58,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2019,2019,56873.98,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2020,2020,57613.11,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2021,2021,63442.49,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CAN,Canada,2022,2022,62922.94,D; P,Difference in methodology; Provisional value
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2011,2011,12587946,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2012,2012,14305456,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2013,2013,18465421.96,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2014,2014,18517053.75,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2015,2015,20845281,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2016,2016,22071826.28,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2017,2017,22239154.35,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2018,2018,23128603.67,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2019,2019,22677394,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2020,2020,23464353,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2021,2021,25050856,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CHL,Chile,2022,2022,25026065,P,Provisional value
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2011,2011,14410208.52,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2012,2012,16252268.98,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2013,2013,20514572.56,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2014,2014,19434456.28,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2015,2015,20845281,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2016,2016,21109112.28,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2017,2017,20289524.78,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2018,2018,20770703.45,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2019,2019,19854711.42,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2020,2020,18737870.71,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2021,2021,18731465.22,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CHL,Chile,2022,2022,17547377.46,P,Provisional value
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2011,2011,1.38,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2012,2012,1.48,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2013,2013,1.8,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2014,2014,1.7,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2015,2015,1.81,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2016,2016,1.78,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2017,2017,1.8,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2018,2018,1.76,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2019,2019,1.65,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2020,2020,1.72,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",CHL,Chile,2021,2021,1.67,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2011,2011,1.79,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2012,2012,1.92,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2013,2013,2.37,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2014,2014,2.23,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2015,2015,2.36,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2016,2016,2.38,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2017,2017,2.28,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2018,2018,2.29,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2019,2019,2.21,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2020,2020,2.27,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2021,2021,2.05,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",CHL,Chile,2022,2022,1.89,P,Provisional value
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2011,2011,34003.21,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2012,2012,36533.36,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2013,2013,47327.66,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2014,2014,45089.78,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2015,2015,46605.94,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2016,2016,48732.01,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2017,2017,48008.74,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2018,2018,50464.7,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2019,2019,49694.53,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2020,2020,49250.95,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2021,2021,50433.63,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CHL,Chile,2022,2022,49555.67,P,Provisional value
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2011,2011,26026.03,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2012,2012,29406.58,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2013,2013,37283.33,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2014,2014,32466.23,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2015,2015,31867.47,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2016,2016,32604.44,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2017,2017,34275.58,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2018,2018,36066.49,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2019,2019,32262.74,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2020,2020,29599.53,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2021,2021,33007.02,,
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",CHL,Chile,2022,2022,28656.43,P,Provisional value
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2010,2010,16046169.11,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2011,2011,16858072.5,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2012,2012,17558791.68,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2013,2013,18473408.68,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2014,2014,19262788.96,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2015,2015,19452057.11,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2016,2016,19453880.8,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2017,2017,19737805.18,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2018,2018,20186841.21,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2019,2019,20338381.39,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",CRI,Costa Rica,2020,2020,18476587,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CRI,Costa Rica,2010,2010,20297905.64,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CRI,Costa Rica,2011,2011,20388450.81,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CRI,Costa Rica,2012,2012,20276116.05,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CRI,Costa Rica,2013,2013,20396053.24,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CRI,Costa Rica,2014,2014,20024673.73,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",CRI,Costa Rica,2015,2015,19452057.11,,
